SKU;Variant HS Code
102662;87082990
102665;87082990
102668;87089997
102669;87089997
102675;87089997
102680;87089997
102681;87089997
102689;87089997
102690;87089997
102692;87089997
102695;87089997
102696;87089997
102700;87089997
102701;87089997
102704;87089997
102711;87089997
102718;87089997
102741;87089997
102745;87089235
102746;87089997
102747;87089997
102748;87089997
102760;87089997
102764;87089997
102766;87089997
102774;87089997
102776;87089997
102777;87089997
102782;87089997
102788;87089997
102791;87089997
102802;40131000
102804;87089997
102806;87089997
102807;87089997
102812;87089997
102813;87089997
102814;87089997
102819;87089997
102822;87089997
102823;87089997
102824;40093100
100503;87089997
100505;87089997
100506;87089997
102843;87089997
102844;87089997
102852;87089997
102853;87089997
102855;87089997
102856;39269097
102858;87089997
102861;87089997
102862;87089997
102871;87089997
102872;87089997
102883;87089997
102885;87089997
102886;87089997
102891;39172900
102900;87089997
102901;87089997
102904;87082990
102905;87089997
102912;87083091
102913;87083091
102927;87089997
102950;87089997
102970;87089997
102971;87089997
102976;87089997
102977;87089997
102978;87089997
102986;85012000
102987;85012000
102989;87089997
102990;87089997
102991;87089997
102993;87089997
102994;87089997
102995;87089997
103008;85122000
103009;85122000
103012;39172900
103014;87089997
103018;87089997
103019;87089997
103030;87089997
103032;87089997
103047;87089997
103059;87082990
103074;87089997
103076;87082990
103077;87082990
103080;87089997
103081;87082990
103087;87081090
103101;87089997
103105;87089997
103110;87081090
103111;87081090
103112;87081090
103113;87081090
102936;87089997
102938;87089997
102942;87089997
102943;87089997
102945;87089997
102959;87089997
103004;87089997
103006;87089997
100909;87089997
103143;87089997
103058;87082990
103099;87089997
103121;87089997
103131;87089997
103138;87089997
103139;87089390
103140;87089390
103157;87089997
103161;87089997
103165;87089997
103167;87089997
103170;87089997
103172;87082990
103173;87082990
103178;87082990
103182;87082990
103183;87082990
103187;87082990
103188;87082990
103191;87089997
103196;87089997
103200;87089997
103213;90318080
103215;87089997
103216;87089997
103217;87089997
103218;39172900
103223;85334090
103226;87089997
103232;87089997
103242;87089997
103254;87089997
103255;87089997
103256;87089997
103257;87089997
103260;87089997
103262;87089997
103263;87089997
103268;87089997
103269;87089997
103270;87089997
103274;87089997
103277;87082990
103283;87082990
103284;87082990
103285;87082990
103297;87089997
103307;87089997
103132;87089997
103318;87089997
103332;87089997
103333;40169957
103338;87089997
103345;87089997
103350;87089997
103356;87089997
103357;87089997
103365;87089997
103371;87089997
103376;87089997
103383;87089997
103386;87089997
103389;87089997
103392;87089997
100389;40093100
102820;87089997
103203;87089997
103395;87081090
103396;87089997
103397;87089997
103398;87089997
103403;87082990
103405;87089997
103414;87089997
103416;84133020
103418;40169300
103419;87089997
103420;90318080
103422;87089997
103423;87089997
103424;87089997
103428;87089997
103434;87089997
103437;87089997
103438;87089997
103440;87089997
103445;87089997
103449;87089997
103453;87089997
103457;87089997
103458;87089997
103463;87089997
103464;87081090
103468;87089997
103469;83012000
103473;87089997
103482;87089997
103485;87089997
103486;87089997
103499;83023000
103505;87089997
103506;87089997
103507;87082990
103509;87089997
103521;87089997
103529;87089997
103530;87089997
103531;87089997
103528;87089997
103543;87089997
103552;87089997
103555;87089997
103557;87089997
103558;87089997
103539;87089997
103120;87089997
103570;87089997
103572;87089997
103574;87089997
103582;87089997
103583;87082990
103603;87089997
103602;87089997
103608;87089997
103629;87089997
103708;87089997
103716;87089997
103722;87089997
103723;87089997
103692;87089997
103699;87089997
103700;87089997
103703;87089997
103686;87089997
103727;87089997
103735;87089997
103736;87089997
103738;87089997
103742;87089997
103743;87089997
103746;87082990
103751;87089997
103752;87089997
103755;87089997
100953;87089997
100956;87089997
100963;87089997
100975;87089997
101407;87089997
101417;87089997
101422;87089997
101423;87089997
101424;87089997
101425;87089997
101428;87089997
101431;87089997
101432;87089997
101730;87089997
103119;87089997
103149;87089997
103641;87089997
103650;40082190
103759;87089997
103762;87089997
103771;87089997
103772;87089997
103777;87089997
103789;87089997
103790;87089997
100100;87089997
100812;87089997
101196;87089997
101213;87089997
101214;83023000
101215;83023000
101237;87089997
101294;87089997
102102;87089997
102274;87089997
102276;87089997
102279;87089997
102289;87089997
102290;87089997
102292;87089997
102673;87089997
102682;87089997
102833;87089997
102835;87089997
103733;87089997
103779;87089997
103800;87089997
103801;87089997
SW10174;87089997
SW10175;87089997
SW10178;87089997
SW10180;87089997
SW10197;87084099
SW10200;87083099
SW10201;40169300
SW10211;87081090
SW10228;87089997
101400;87089997
SW10241;87089997
102599;87089997
100967;87089997
101895;87089997
101897;87089997
101898;87089997
100968;87089997
SW10254;87089997
SW10260;87089997
SW10263;87081090
SW10264;87081090
SW10274;87089997
SW10277;87089997
SW10278;87089997
SW10279;87089997
SW10281;87089997
SW10282;87089997
SW10283;87089997
SW10285;87089997
SW10286;87089997
SW10287;87082990
SW10289;87089997
SW10291;87089997
SW10292;87089997
SW10299;87089997
SW10300;87089997
SW10303;87089997
SW10306;87089997
SW10307;87089997
SW10314;40082190
SW10322;87089997
SW10356;87089997
SW10364;87089997
SW10384;87089997
SW10401;87089997
SW10404;87089997
SW10418;87089997
SW10420;87089997
SW10440;87089997
SW10448;87089997
SW10451;87089997
SW10452;87089997
SW10455;87089997
SW10456;87089997
SW10459;87089997
SW10464;87089997
SW10465;87089997
SW10466;87089997
SW10470;87089997
SW10471;87089997
SW10482;84099100
SW10483;87089997
SW10484;87089997
SW10488;87089997
103626;87089997
SW10295;87089997
SW10298;87089997
SW10389;40094200
SW10410;87089997
SW10412;87089997
SW10413;87089997
SW10489;87089997
SW10498;87089997
SW10501;87089997
SW10502;87089997
SW10510;87089997
SW10511;40169300
SW10512;87089997
SW10521;87089997
SW10528;87089997
SW10532;87089997
SW10543;87089997
SW10553;87089997
SW10554;87084099
SW10564;87089997
SW10567;87089997
SW10575;87089997
SW10580;87089997
SW10584;73181595
SW10590;87089997
SW10601;87089997
SW10607;87089997
SW10614;87089997
SW10616;87089997
SW10618;87089997
SW10625;87089997
SW10628;87089997
SW10642;84839089
SW10644;87089997
SW10645;87089997
SW10653;87089997
SW10656;87089997
SW10665;87089997
SW10668;87089997
SW10669;87089997
SW10673;87089997
SW10685;87089997
SW10716;87089997
SW10717;87089997
SW10730;87089997
SW10744;87089997
SW10746;87089997
SW10762;87089997
SW10768;87089997
SW10769;87089997
SW10788;87089997
SW10797;87089997
SW10799;87089997
SW10804;87089997
SW10808;85113000
SW10811;87089997
SW10821;87083099
SW10822;87089997
SW10828;87089997
SW10840;87089997
SW10847;87089997
SW10849;84099100
SW10893;87089997
SW10894;87089997
SW10899;87089997
SW10913;87089997
SW10932;87089997
SW10936;87089997
SW10948;87089997
SW10949;87089997
SW10950;87089997
SW10951;87089997
SW10952;87089997
SW10953;87089997
SW10954;87089997
SW10957;87089997
SW10975;87089997
SW10976;87089997
SW10977;87089997
SW10981;87089997
SW10983;87089997
SW10985;87089997
SW10986;87089997
SW10989;87089997
SW11002;87089997
SW11005;87083099
SW11008;87089997
SW11009;87089997
SW11015;87089997
SW11030;87089997
SW11036;87089997
SW11038;87089997
SW11040;87089997
SW11060;87089997
SW11063;87083099
SW11071;87089997
SW11076;87089997
SW11106;87089997
SW11111;87089997
SW11112;87089997
SW11118;87089997
SW11120;87089997
SW11149;87089997
SW11165;87089997
SW11172;87089997
SW11185;87089997
SW11186;87089997
SW11188;87089997
SW11192;87089997
SW11193;87089997
SW11197;87089997
SW11202;87089997
SW11225;87089997
SW11226;87089997
SW11235;87089997
SW11236;87089997
SW11246;87089997
SW11247;87089997
SW11251;87089997
SW11272;87089997
SW11301;39269097
SW11312;87089997
SW11330;87089997
SW11333;87089997
SW11338;87089997
SW11385;39269097
SW11392;87089997
SW11393;87089997
SW11409;87089997
SW11418;87089997
SW11452;85071020
SW11471;87089997
SW11473;87089997
SW11504;87089997
SW11533;40069000
SW11563;87089997
SW11618;87089997
SW11624;87089997
SW11627;87089997
SW11628;87089997
SW11630;87089997
SW11674;87089997
SW11680;87089997
SW11735;87089997
SW11759;87089997
SW11810;87089997
SW11811;87089997
SW11821;87089997
SW11822;87089997
SW11823;87089997
SW11824;87089997
SW11825;87089997
SW11826;87089997
SW11827;87089997
SW11829;87089997
SW11831;87089997
SW11859;87089997
SW11861;87089997
SW11921;87089997
SW11927;87082990
SW11958;87089997
SW11959;87089997
SW11963;87089997
SW11975;87089997
SW12010;87089997
SW12021;39269097
SW12189;87084099
SW12209;87089997
SW12235;87089997
SW12244;87089997
SW12266;87082990
SW12268;87089997
SW12271;87089997
SW12280;87089997
SW12294;87089997
SW12318;87089997
SW12319;87089997
SW12322;87089997
SW12339;87089997
SW12309;87089997
SW12310;87089997
SW12320;87089997
SW12321;87089997
SW12323;87089997
SW12324;87089997
SW12341;87089997
SW12350;87089997
SW12369;87089997
SW12428;87089997
SW12447;87089997
SW12455;87089997
SW12463;87089997
SW12481;87089997
SW12510;87089997
SW12526;87089997
SW12538;87089997
SW12540;87089997
SW12550;87089997
SW12559;87089997
SW12560;87089997
SW12564;87089997
SW12566;87089997
SW12587;87089997
SW12600;87089997
SW12601;87089997
SW12603;87089997
SW12605;87089997
SW12608;87089997
SW12609;87089997
SW12613;87089997
SW12614;87089997
SW12623;87089997
SW12633;87089997
SW12715;87089997
SW12716;87089997
SW12721;87089997
SW12725;87089997
SW12726;87089997
SW12732;87089997
SW12733;87089997
SW12734;87089997
SW12735;87089997
SW12738;87089997
SW12743;87089997
SW12744;87089997
SW12748;87089997
SW12768;87089997
SW12773;87089997
SW12750;87089997
100110;87089997
100133;87089997
100135;87089997
100141;87089997
100142;87089997
100147;87089997
100148;87089997
100149;87089997
100150;87089997
100152;87089997
100153;87089997
100158;87089997
100160;87089997
100161;87089997
100162;87089997
100169;87089997
100176;87089997
100178;87089997
100179;87089997
100180;87089997
100182;85443000
100196;87089997
100198;87089997
100201;87089997
100202;87089997
100203;87089997
100212;87089997
100213;87089997
100223;87089997
100225;87089997
100232;87089997
100234;87089997
100244;87089997
100245;83023000
100246;87089997
100247;87089235
100248;87089997
100251;87089997
100252;87089997
100257;87089997
100259;87089997
100260;87089997
100263;87089997
100267;87089997
100271;87089997
100272;87089997
100287;87089997
100288;87089997
100292;87089997
100294;87089997
100297;87089997
100298;87089997
100301;87089997
100307;87089997
100311;87089997
100316;87089997
100317;87089997
100323;87089997
100328;87089997
100329;87089997
100336;87089997
100337;87089997
100339;87089997
100342;87089997
100344;87089997
100346;87089997
100347;87089997
100358;87089997
100360;87089997
100371;87089997
100373;87089997
100378;87089997
100382;87089997
100386;87089997
100391;87089997
100392;87089997
100395;87089997
100396;87089997
100408;87089997
100409;87089997
100410;87089997
100413;87089997
100431;87089997
100437;87089997
100438;87089997
100439;87089997
100440;87089997
100441;87089997
100444;87089997
100445;87089997
100448;87089997
100450;87089997
100451;87089997
100454;87089997
100457;87083099
100460;87084099
100461;87089997
100465;87084099
100466;87089997
100468;87089997
100469;87089997
100470;87089997
100471;87089997
100472;87089997
100473;87089997
100474;87089997
100475;87089997
100481;87089997
100482;87089997
100484;87089997
100489;87089997
100490;87089997
100520;87089997
100525;87089997
100526;40169300
100530;87089997
100531;87089997
100533;83012000
100585;87089997
100586;87089997
100578;87089997
100550;87089997
100607;87089997
100574;87083099
100539;87089997
100614;87089997
100553;87089997
100569;87089997
100564;87089997
100570;87089997
100588;87089997
100606;87089997
100573;87083099
100552;87089997
100579;87089997
100558;85365011
100610;87089997
100562;87089997
100629;87089997
100648;87089997
100624;87089997
100620;87089997
100617;87089997
100646;87089997
100645;87089997
100633;87089997
100638;40093100
100631;87089997
100655;87089997
100658;87089997
100663;87089997
100664;87089997
100666;87089997
100667;87089997
100671;87089997
100678;87089997
100681;87089997
100688;87089997
100691;87089997
100697;87089997
100698;87089997
100702;87089997
100708;87089997
100710;87089997
100711;83012000
100712;87089997
100715;87089997
100717;87089997
100719;87089997
100720;87089997
100725;87089997
100728;87089997
100734;87089997
100737;87089997
100738;87089997
100762;87089997
100763;87089997
100765;87089997
100773;87089997
100774;87089997
100775;87089997
100777;87089997
100780;87089997
100781;87089997
100783;40093100
100797;87089997
100798;40093100
100799;87089997
100803;87089997
100817;87089997
100821;87089997
100830;87089997
100831;87089997
100835;87089997
100836;87089997
100837;87089997
100839;87089997
100841;87089997
100842;87089997
100846;87089997
100848;87089997
100851;87089997
100860;87089997
100861;87089997
100869;87089997
100875;87089997
100877;87089997
100888;87089997
100891;87089997
100897;87081090
100901;87089997
100908;87089997
100913;87089997
100915;87089997
100923;87089997
100927;87089997
100935;85122000
100937;87089997
100938;87089997
100945;87089997
100988;87089997
100992;87089997
100993;40082190
100995;87089997
101005;87089997
101009;87089997
101016;87089997
101017;87089997
101022;87089997
101030;87089997
101031;87089997
101034;87089997
101035;83023000
101037;87089997
101044;87089997
101045;87089997
101054;87089997
101055;87089997
101057;87089997
101058;87089997
101059;87089997
101060;87089997
101061;87089997
101062;87089997
101072;87089997
101073;87089997
101076;87089997
101089;87089997
101092;87089997
101094;87089997
101097;87089997
101104;87089997
101105;87089997
101113;87089997
101114;87089997
101117;87089997
101133;87089997
101140;87089997
101143;87089997
101144;87089997
101149;87089997
101159;87089997
101186;87089997
101187;87089997
101191;87089997
101192;87089997
101236;87089997
101242;87089997
101388;87089997
101391;87089997
101394;87089997
101442;87089997
101446;87089997
101470;87089997
101079;87089997
101083;83023000
101084;87089997
101099;87089997
101103;87089997
101106;87089997
101108;87089997
101132;87089997
101146;87089997
101203;87089997
101209;87082990
101210;87082990
101224;87089997
101231;87089997
101233;87089997
101244;85122000
101401;87089997
101469;40169957
101273;87089997
101281;87089997
101283;87089997
101284;87089997
101285;87089997
101292;87082990
101297;87089997
101303;87089997
101306;87083099
101342;87089997
101354;87089997
101355;87089997
101356;87089997
101361;87089997
101372;87089997
100981;87089997
100214;87089997
100485;87089997
100800;87089997
100834;87089997
101070;39269097
101071;87089997
101081;87089997
101299;87089997
101320;87089997
101321;87089997
101448;87089997
101461;87089997
101467;87089997
101468;87089997
101482;87089997
100814;87089997
101396;87089997
101496;87089997
101521;87089997
101488;87089997
101500;87089997
101504;87089997
101508;87089997
101525;87089997
101528;87089997
101529;87089997
101534;85123090
101536;87089997
101541;87089997
101546;87089997
101556;87089997
101557;87089997
101558;87089997
101566;87089997
101568;87089997
101570;87089997
101571;87089997
101573;87089997
101574;87089997
101576;87089997
101580;87089997
101593;87089997
101598;87089997
101615;87089997
101619;87089997
101626;87089997
101631;87089997
101633;87089997
101634;87089997
101638;87089997
101642;87089997
101644;87089997
101648;87089997
101658;87089997
100903;87089997
100905;87089997
101286;87089997
100255;87089997
101375;87089997
101383;87089997
101384;40094200
101678;87089997
101681;87089997
101684;87089997
101691;87089997
101692;87088055
101693;87089997
101694;40169957
101695;87088055
101708;87089997
101709;87089997
101724;87089997
101734;87089997
101736;87089997
101737;87089997
101739;87089997
101740;87089997
101748;87089997
101751;87089997
101753;87089997
101754;87089997
101758;87082990
101759;87082990
101760;87082990
101761;87082990
101766;87089997
101776;87089997
101783;87089997
101784;87089997
101788;87089997
101793;87089997
101796;87089997
101797;87089997
101802;87089997
101805;87089997
101809;87089997
101269;87089997
101052;87089997
100921;87089997
100922;87089997
101883;87089997
101916;87089997
100966;87089199
101842;87089997
101922;87089997
101925;87089997
101929;87089997
101261;87089997
101934;87089997
101961;87089997
101943;87089997
101946;87089997
101968;87089997
101969;87089997
101975;87089997
101979;87089997
101980;87089997
101981;87089997
101983;87089997
101991;83023000
101993;90318080
101994;87089997
101995;87089997
101996;87089997
101998;87089997
102000;87089997
102004;87082990
102007;87089997
102010;87089997
102020;87089997
102140;87089997
102141;87089997
102146;87084099
102164;87089997
102173;40069000
102174;87089997
102187;87082990
102188;87082990
102223;87089997
102224;87089997
102230;87089997
102231;87089997
102233;87089997
102192;87089997
102238;87089997
102247;87089997
102248;87089997
102255;87089997
102258;87089997
102259;87089997
102261;87089997
102263;87089997
102270;87089997
102299;87089997
102305;87089997
102306;87089997
102314;87089997
102315;87089997
102316;87089997
102318;87089997
102319;87088035
102322;87088099
102324;87089997
102328;87089997
102329;87088035
102330;87089997
102331;87089997
102332;87089997
102334;87089997
102335;87089997
102337;87089997
102338;87089997
102339;87089997
102343;87087099
102344;87089997
102351;87085035
102355;87089997
102358;87089997
102360;87089997
102362;87089997
102368;87089997
100924;87089997
101245;85122000
101955;87089997
102375;87089997
102377;87089997
102378;87089997
102379;87089997
102382;87089997
102385;87089997
102387;87089997
102390;87089997
102402;87089997
102404;87089997
102411;87089997
101870;87089997
102424;87089997
102425;87089997
102447;87089997
102451;87089997
102452;87089997
102456;87089997
102481;87089997
102494;70091000
102489;87089997
101025;87082990
102016;87089997
102505;87089997
101024;87082990
102017;87089997
101019;87082990
101023;87082990
102515;87089997
102519;87089997
102513;87089997
102534;87089997
102529;87089997
102530;87089997
102536;87089997
102526;87089997
102528;87089997
102544;87089997
102545;87089997
102540;87089997
102539;87089997
102548;87089997
102557;87089997
102555;87089997
102556;87089997
102558;87089997
102552;87089997
102566;87089997
102585;87089997
102579;87089997
102582;87089997
102572;87089997
102576;87089997
102588;87082990
102607;87089997
102608;40169300
102612;87089997
102622;87089997
102630;87089997
102633;87089997
102636;87089997
102642;87089997
102644;87089997
102583;87089997
102647;87089997
102650;87089997
102651;87089997
102652;87082990
102655;87082990
102659;87082990
102660;87082990
102664;87082990
102667;87089997
102676;87089997
102678;87089997
102684;87089997
102685;87089997
102686;87089997
102688;40093100
102693;87089997
102698;87089997
102702;85122000
102709;87089997
102388;87089997
102710;87089997
102737;87089997
102739;87089997
102749;87089997
102781;87089997
102783;87089997
102785;87089997
102786;87089997
102787;87089997
102790;87081090
102795;87089997
102803;87089997
102810;87089997
102811;87089997
102831;87089997
102845;87089997
102849;87089997
102880;87089997
102881;87089997
102887;87089997
101899;87089997
101901;87089997
102898;87089997
102899;87089997
102902;87089997
102903;87089997
102906;87089997
102907;87089997
102910;87082990
102911;87082990
102924;87089997
102926;87089997
102928;87089997
102929;87089997
102948;87089997
102949;87089997
102935;87089997
102937;87089997
102939;87089997
102958;87089997
102963;87089997
102967;40131000
102968;87089997
102979;87089997
102980;87089997
102982;87089997
102983;87089997
102985;87089997
102988;87089997
102996;87089997
102997;87089997
102999;87089997
103011;87089997
103020;87089997
103022;87089997
103033;87089997
103051;87089997
103053;87089997
103061;87089997
103070;87089997
103085;87089997
103086;87089997
103089;87082990
103090;87082990
103093;87082990
103106;87082990
103082;87089997
103083;87089997
103084;87089997
103141;87089997
101731;87089997
103064;87089997
103075;87089997
103134;87089997
103136;87089997
103094;87089997
103148;87089997
103153;87082990
103158;87089997
103159;87089997
103133;87089997
103168;87089997
103169;87089997
102961;87089997
103171;87089997
103175;87082990
103176;87082990
103177;87082990
103179;87082990
103180;87082990
103181;87089997
103184;87082990
103185;87082990
103186;87082990
103189;87089997
103194;87089997
103195;87089997
103207;87089997
103208;87089997
103209;87089997
103210;87089997
103230;87089499
103231;87089997
103233;87089997
103234;87089997
103239;87089997
103240;87089997
103241;87089997
103249;87089997
103253;87089997
103261;87089997
103271;87089997
103272;87089997
103293;87089997
103296;87089997
103300;87089997
103306;87089997
103315;87089997
103301;87089997
103323;87089997
103324;87089997
103326;87089997
103330;87089997
103331;87089997
103337;87089997
103339;87089997
103342;87089997
103344;87089997
103351;87089997
103352;87089997
103353;87089997
103354;40169300
103358;87089997
103360;87089997
103362;87084099
103380;84818051
103381;87089997
103273;87089997
103322;87089997
103387;87089997
103427;87089997
102828;87089997
103100;87089997
101627;87089997
103441;87082990
103442;87082990
103446;87089997
103447;87089997
103448;87089997
103451;87089997
103456;87089997
103459;87089997
103465;87089997
103466;87089997
103471;87089997
103472;87089997
103474;87089997
103476;87089997
103480;87089997
103488;87089997
103502;87089997
103503;87089997
103524;87089997
103527;87089997
103534;87089997
103536;87089997
103537;87089997
103548;87082990
103549;87082990
103541;87089997
103553;87089997
103563;73079980
103567;87089997
103571;87089997
103581;87089997
103588;85129090
103610;87089997
103597;87089997
103601;87089997
103605;87089997
103617;87089997
103606;87089997
103615;87089997
103633;87089997
103715;87089997
103718;87089997
103694;87089997
103697;87089997
103729;87089997
103731;87089997
100949;87089997
100952;87089997
100954;87089997
100955;87089997
100960;87089997
100961;87089997
100962;87089997
100964;87089997
101413;87089997
101420;87089997
101440;87089997
101526;87089997
101844;87089997
101845;87089997
101877;87089997
101896;87089997
102136;87089997
102569;87089997
103644;87089997
103651;87089997
103741;87089997
103765;87089997
103774;87089997
103775;87089997
103776;87089997
103786;87089997
103787;87089997
103788;87089997
103791;87089997
103793;87089997
103796;87089997
100357;84099100
101248;87089997
102040;87089997
102268;87089997
102271;83023000
102275;87089997
102278;87089997
102280;87089997
102281;87089997
102282;87082990
102285;87089997
102286;87089997
102287;87089997
102294;87089997
102614;83023000
102722;87089997
102836;87089997
102837;87089997
102918;87089997
103709;87089997
102919;87089997
102920;87089997
102925;87089997
103007;87089997
103016;87089997
103048;87089997
103135;87089997
103452;87089997
103614;87089997
103721;87089997
103797;87089997
103798;87089997
103799;87089997
103802;87082990
103803;87082990
103814;87089997
103815;87089997
103816;87089997
SW10181;87089997
SW10207;87089997
SW10208;87089997
SW10210;87089997
SW10220;87089997
SW10221;87089997
SW10225;87089997
SW10230;87089997
101936;87089997
SW10239;87089997
SW10240;87089997
SW10243;87089997
SW10245;87089997
SW10246;87089997
SW10250;87084099
SW10253;87089997
SW10256;87089997
SW10261;87089997
SW10280;87089997
SW10304;90278990
SW10305;87089997
SW10313;87089997
SW10334;87089997
SW10350;87089997
SW10387;87089997
SW10394;87089997
SW10402;87089997
SW10409;87089997
102600;87089997
103817;87089997
102598;87089997
102595;87089997
102601;87089997
102628;87089997
103628;87089997
SW10297;87089997
SW10365;40094200
SW10416;87089997
SW10435;87089997
SW10436;87089997
SW10454;87089997
SW10460;87089997
SW10462;85291011
SW10477;87089997
SW10495;87089997
SW10505;87089997
SW10507;87089997
SW10518;87089997
SW10522;87089997
SW10523;87089997
SW10540;87089997
SW10544;87089997
SW10545;87089997
SW10559;87089997
SW10569;87089997
SW10570;87089997
SW10576;87089997
SW10588;87089997
SW10605;87089997
SW10606;87089997
SW10613;87089997
SW10627;87089997
SW10648;87089997
SW10664;87089997
SW10666;87089997
SW10671;87089997
SW10715;87089997
SW10773;39269097
SW10790;87089997
SW10830;87082990
SW10835;87089997
SW10864;87085035
SW10885;87089997
SW10895;87089997
SW10896;87089997
SW10900;87089997
SW10908;87089997
SW10909;87089997
SW10914;87089997
SW10921;87089997
SW10958;87089997
SW10973;87089997
SW10979;87089997
SW10437;87089997
SW10504;87089997
SW10519;87089997
SW10542;87089997
SW10997;87089997
SW10998;87089997
SW11001;87089997
SW11014;87089997
SW11016;87089997
SW11017;87089997
SW11019;87089997
SW11026;87089997
SW11037;87089997
SW11041;87089997
SW11042;87089997
SW11066;87089997
SW11072;87089997
SW11082;87089997
SW11171;87089997
SW11187;87089997
SW11191;87089997
SW11195;87089997
SW11238;87089997
SW11270;87089997
SW11271;87089997
SW11297;87089997
SW11298;87088035
SW11324;87089997
SW11328;87089997
SW11331;87089997
SW11336;87089997
SW11339;87089997
SW11341;87089997
SW11342;87089997
SW11343;87089997
SW11410;87089997
SW11458;87089997
SW11461;87089997
SW11486;87089997
SW11503;87089997
SW11637;87089997
SW11678;87089997
SW11679;87089997
SW11684;87089997
SW11690;87089997
SW11692;87089997
SW11693;87089997
SW11745;87089997
SW11809;48211010
SW11828;87089997
SW11830;87089997
SW11908;87089997
SW11919;87089997
SW11961;87089997
SW11965;87089997
SW12034;39269097
SW12151;87089997
SW12234;87089997
SW12267;87089997
SW12269;87089997
SW12283;87089997
SW12284;87089997
SW12285;87089997
SW12331;87089997
SW12334;87089997
SW12363;87089997
SW12368;87089997
SW12401;87089997
SW12475;87089997
SW12476;87089997
SW12477;87089997
SW12478;87089997
SW12480;87089997
SW12482;87089997
SW12504;87089997
SW12532;87089997
SW12539;87089997
SW12717;87089997
SW12724;87089997
SW12737;87089997
SW12763;87089997
SW12777;87089997
100101;87089997
100102;87089997
100103;87089997
100107;87089997
100108;87089997
100109;87089997
100111;87089997
100112;87082990
100113;87089997
100114;87089997
100117;87089997
100118;87089997
100119;87089997
100120;87089997
100121;87089997
100122;87089997
100123;87089997
100124;87089997
100125;87089390
100126;87089997
100127;87089997
100129;87089997
100130;87089997
100131;87089997
100132;87089997
100134;87089997
100136;87089997
100137;87089997
100138;87089997
100139;87089997
100140;87089997
100143;87089997
100145;39172900
100146;87089997
100151;87089997
100154;87089997
100155;87089997
100157;87089997
100159;87089997
100163;87089997
100164;87089997
100165;87089997
100166;87089997
100167;87084099
100168;87089997
100170;87089997
100172;87089997
100173;87089997
100174;87089997
100175;87089997
100177;87089997
100181;87089997
100183;87089997
100184;87089997
100186;87089997
100187;87089997
100189;90299000
100190;90299000
100191;87089997
100193;87089997
100194;87089997
100195;87089997
100197;87089997
100199;87089997
100204;87089997
100205;87089997
100206;87089997
100208;87089997
100210;87089997
100211;87089997
100215;87089997
100217;87089997
100219;87089997
100220;87089997
100221;87089997
100222;87089997
100224;85122000
100226;87089997
100230;87089997
100231;87089997
100233;87089997
100235;87089997
100236;87089997
100238;87089997
100239;87089997
100240;87089997
100241;87089997
100242;87089997
100243;87089997
100250;87089997
100258;87089997
100261;87089997
100262;87089997
100264;87089997
100266;87089997
100269;87089997
100270;87089997
100273;87089997
100274;87089997
100275;87089997
100278;87089997
100283;87089997
100284;87089997
100286;87089997
100293;87089997
100295;87089997
100296;87089997
100303;87089997
100304;87089997
100305;87089997
100306;87089997
100309;87089997
100314;87089997
100319;87089997
100324;87089997
100330;87089997
100334;87089997
100335;87089997
100343;87089997
100345;87089997
100351;87089997
100352;87089997
100359;87089997
100362;87089997
100365;87089997
100366;87089997
100370;87089997
100375;87089997
100377;87089997
100381;87089997
100394;40093100
100398;87089997
100401;87089997
100402;87089997
100406;87089997
100417;87089997
100419;87082990
100420;87089997
100436;87089997
100442;87089997
100452;87089997
100455;87089997
100458;87084099
100459;87084099
100463;87089997
100467;87089997
100476;87089997
100477;87089997
100478;87089997
100479;87089997
100480;40169957
100487;87089997
100488;87089997
100492;87089997
100494;87089997
100519;87089997
100521;87089997
100524;87089997
100528;87089997
100529;39172900
100534;87089997
100535;87089997
100536;87089997
100589;87089997
100604;87089997
100568;40169957
100603;87089997
100581;87089997
100592;87089997
100612;87089997
100554;87089997
100548;87089997
100577;87089997
100537;87089997
100559;87089997
100545;87089997
100557;87089997
100613;87089997
100642;87089997
100641;87089997
100643;87089997
100619;87089997
100618;87089997
100651;73181588
100652;87089997
100660;87089997
100662;87089997
100670;87089997
100673;87089997
100593;87089997
100674;87089997
100675;87089997
100679;87089997
100680;87089997
100684;87089997
100687;87089997
100689;87089997
100696;87089997
100700;87089997
100701;87089997
100703;87089997
100730;87089997
100731;87089997
100733;87089997
100735;87089997
100462;87089997
100736;87089997
100739;87089997
100746;87089997
100747;87089997
100755;87089997
100756;87089997
100757;87089997
100758;87089997
100760;87089997
100761;87089997
100766;87089997
100769;87089997
100776;87089997
100801;87089997
100802;87089997
100805;87089997
100808;87089997
100809;87089997
100810;87089997
100811;87089997
100822;85365011
100825;87089997
100828;87089997
100829;87089997
100832;87089997
100833;87089997
100838;87089997
100843;87089997
100844;39269097
100858;40169957
100873;87089997
100876;87089997
100878;87089997
100879;87089997
100880;87089997
100881;87089997
100886;87089997
100887;87089997
100890;87089997
100893;87089997
100894;87089997
100914;87089997
100916;87089997
100917;87089997
100918;87089997
100982;87089997
100983;87089997
100985;87089997
100986;87089997
100990;87089997
100991;87089997
100994;87089997
100996;87089997
100997;87089997
101006;87089997
101007;85291011
101008;87089997
101015;87089997
101020;87089997
101038;87089997
101039;87089997
101042;87089997
101046;87089997
101051;87089997
101053;87089997
101065;87089997
